0.001255197164803022,0.001337271272878056
0.003645230638276104,0.003875198185396944
0.007061280966780874,0.007491121757410958
0.01140496339408834,0.01207491385018608
0.01658732727824431,0.01752769701564134
0.02252795145435159,0.02376069512579176
0.02915412634301496,0.03069420142188726
0.03640011448640741,0.0382566519876517
0.04420648199153299,0.0463837938764957
0.05251949408139509,0.05501793822285345
0.06129056860676334,0.06410728965566534
0.07047578196069702,0.07360534421897923
0.08003542237092502,0.08347034880098303
0.08993358602701927,0.09366481578776738
0.1001378119349337,0.1041550873000599
0.1106187517853411,0.1149109439475347
0.1213498714782961,0.1259052535527815
0.1323071812686966,0.1371136557616343
0.1434689917880986,0.1485142788737089
0.1548156934615982,0.1600874856015319
0.1663295570764289,0.1718156448029185
0.1779945534740364,0.1836829265331696
0.1897961905318805,0.1956751180347362
0.2017213657770508,0.2077794585253808
0.2137582331327648,0.2199844908643793
0.2258960824425424,0.2322799283725037
0.2381252305468083,0.2446565352576762
0.2504369228041592,0.2571060192563376
0.2628232440557558,0.2696209352425738
0.2752770381273398,0.2821945986845342
0.2877918350502026,0.2948210079421419
0.3003617852609352,0.3074947745028705
0.3129816001107636,0.3202110603446332
0.3256464980794451,0.3329655216976795
0.3383521561467127,0.3457542585517766
0.3510946658267129,0.3585737693217373
0.363870493418301,0.3714209101443168
0.3766764440669346,0.3842928583333397
0.3895096292726739,0.3971870795682501
0.4023674375138378,0.4101012984346802
