idx,x,y
0,0.0,0.0
1,0.010003098547840065,0.0
2,0.02000619709568013,0.0
3,0.03000929564352019,0.0
4,0.04001239419136026,0.0
5,0.05001549273920032,0.0
6,0.06001859128704038,0.0
7,0.07002168983488045,0.0
8,0.08002478838272052,0.0
9,0.09002788693056057,0.0
10,0.10003098547840064,0.0
11,0.11003408402624071,0.0
12,0.12003718257408076,0.0
13,0.13004028112192084,0.0
14,0.1400433796697609,0.0
15,0.15004647821760098,0.0
16,0.16004957676544104,0.0
17,0.1700526753132811,0.0
18,0.18005577386112115,0.0
19,0.19005887240896122,0.0
20,0.20006197095680128,0.0
21,0.21006506950464135,0.0
22,0.22006816805248142,0.0
23,0.23007126660032148,0.0
24,0.24007436514816152,0.0
25,0.25007746369600165,0.0
26,0.2600805622438417,0.0
27,0.2700836607916818,0.0
28,0.2800867593395218,0.0
29,0.2900898578873619,0.0
30,0.30009295643520195,0.0
31,0.310096054983042,0.0
32,0.3200991535308821,0.0
33,0.3301022520787221,0.0
34,0.3401053506265622,0.0
35,0.35010844917440226,0.0
36,0.3601115477222423,0.0
37,0.3701146462700824,0.0
38,0.38011774481792243,0.0
39,0.3901208433657625,0.0
40,0.40012394191360257,0.0
41,0.4101270404614426,0.0
42,0.4201301390092827,0.0
43,0.4301332375571228,0.0
44,0.44013633610496283,0.0
45,0.4501394346528029,0.0
46,0.46014253320064297,0.0
47,0.47014563174848306,0.0
48,0.48014873029632305,0.0
49,0.49015182884416314,0.0
50,0.5001549273920033,0.0
51,0.5101580259398433,0.0
52,0.5201611244876834,0.0
53,0.5301642230355235,0.0
54,0.5401673215833636,0.0
55,0.5501704201312035,0.0
56,0.5601735186790436,0.0
57,0.5701766172268837,0.0
58,0.5801797157747238,0.0
59,0.5901828143225638,0.0
60,0.6001859128704039,0.0
61,0.610189011418244,0.0
62,0.620192109966084,0.0
63,0.6301952085139241,0.0
64,0.6401983070617642,0.0
65,0.6502014056096043,0.0
66,0.6602045041574442,0.0
67,0.6702076027052843,0.0
68,0.6802107012531244,0.0
69,0.6902137998009644,0.0
70,0.7002168983488045,0.0
71,0.7102199968966446,0.0
72,0.7202230954444846,0.0
73,0.7302261939923247,0.0
74,0.7402292925401648,0.0
75,0.7502323910880049,0.0
76,0.7602354896358449,0.0
77,0.770238588183685,0.0
78,0.780241686731525,0.0
79,0.790244785279365,0.0
80,0.8002478838272051,0.0
81,0.8102509823750452,0.0
82,0.8202540809228852,0.0
83,0.8302571794707253,0.0
84,0.8402602780185654,0.0
85,0.8502633765664055,0.0
86,0.8602664751142456,0.0
87,0.8702695736620856,0.0
88,0.8802726722099257,0.0
89,0.8902757707577658,0.0
90,0.9002788693056057,0.0
91,0.9102819678534458,0.0
92,0.9202850664012859,0.0
93,0.9302881649491259,0.0
94,0.9402912634969661,0.0
95,0.9502943620448061,0.0
96,0.9602974605926461,0.0
97,0.9703005591404863,0.0
98,0.9803036576883263,0.0
99,0.9903067562361663,0.0
100,1.0003098547840066,0.0
101,1.0103129533318465,0.0
102,1.0203160518796865,0.0
103,1.0303191504275266,0.0
104,1.0403222489753667,0.0
105,1.0503253475232068,0.0
106,1.060328446071047,0.0
107,1.0703315446188868,0.0
108,1.0803346431667271,0.0
109,1.090337741714567,0.0
110,1.100340840262407,0.0
111,1.1103439388102472,0.0
112,1.1203470373580873,0.0
113,1.1303501359059271,0.0
114,1.1403532344537675,0.0
115,1.1503563330016073,0.0
116,1.1603594315494477,0.0
117,1.1703625300972875,0.0
118,1.1803656286451276,0.0
119,1.1903687271929677,0.0
120,1.2003718257408078,0.0
121,1.2103749242886477,0.0
122,1.220378022836488,0.0
123,1.2303811213843279,0.0
124,1.240384219932168,0.0
125,1.250387318480008,0.0
126,1.2603904170278482,0.0
127,1.2703935155756882,0.0
128,1.2803966141235283,0.0
129,1.2903997126713682,0.0
130,1.3004028112192085,0.0
131,1.3104059097670484,0.0
132,1.3204090083148885,0.0
133,1.3304121068627286,0.0
134,1.3404152054105687,0.0
135,1.3504183039584088,0.0
136,1.3604214025062489,0.0
137,1.3704245010540888,0.0
138,1.3804275996019288,0.0
139,1.390430698149769,0.0
140,1.400433796697609,0.0
141,1.4104368952454491,0.0
142,1.4204399937932892,0.0
143,1.4304430923411293,0.0
144,1.4404461908889692,0.0
145,1.4504492894368093,0.0
146,1.4604523879846494,0.0
147,1.4704554865324895,0.0
148,1.4804585850803296,0.0
149,1.4904616836281697,0.0
150,1.5004647821760098,0.0
151,1.5104678807238496,0.0
152,1.5204709792716897,0.0
153,1.5304740778195298,0.0
154,1.54047717636737,0.0
155,1.55048027491521,0.0
156,1.56048337346305,0.0
157,1.5704864720108902,0.0
158,1.58048957055873,0.0
159,1.5904926691065702,0.0
160,1.6004957676544103,0.0
161,1.6104988662022506,0.0
162,1.6205019647500905,0.0
163,1.6305050632979305,0.0
164,1.6405081618457704,0.0
165,1.6505112603936105,0.0
166,1.6605143589414506,0.0
167,1.670517457489291,0.0
168,1.6805205560371308,0.0
169,1.690523654584971,0.0
170,1.700526753132811,0.0
171,1.7105298516806509,0.0
172,1.7205329502284912,0.0
173,1.7305360487763313,0.0
174,1.7405391473241711,0.0
175,1.7505422458720112,0.0
176,1.7605453444198513,0.0
177,1.7705484429676912,0.0
178,1.7805515415155315,0.0
179,1.7905546400633716,0.0
180,1.8005577386112115,0.0
181,1.8105608371590516,0.0
182,1.8205639357068917,0.0
183,1.830567034254732,0.0
184,1.8405701328025719,0.0
185,1.850573231350412,0.0
186,1.8605763298982518,0.0
187,1.870579428446092,0.0
188,1.8805825269939322,0.0
189,1.8905856255417723,0.0
190,1.9005887240896122,0.0
191,1.9105918226374523,0.0
192,1.9205949211852922,0.0
193,1.9305980197331323,0.0
194,1.9406011182809726,0.0
195,1.9506042168288127,0.0
196,1.9606073153766526,0.0
197,1.9706104139244927,0.0
198,1.9806135124723325,0.0
199,1.990616611020173,0.0
200,2.000619709568013,0.0
201,2.010622808115853,0.0
202,2.020625906663693,0.0
203,2.030629005211533,0.0
204,2.040632103759373,0.0
205,2.0506352023072134,0.0
206,2.0606383008550533,0.0
207,2.070641399402893,0.0
208,2.0806444979507335,0.0
209,2.0906475964985733,0.0
210,2.1006506950464137,0.0
211,2.1106537935942535,0.0
212,2.120656892142094,0.0
213,2.1306599906899337,0.0
214,2.1406630892377736,0.0
215,2.1506661877856135,0.0
216,2.1606692863334542,0.0
217,2.170672384881294,0.0
218,2.180675483429134,0.0
219,2.190678581976974,0.0
220,2.200681680524814,0.0
221,2.2106847790726545,0.0
222,2.2206878776204944,0.0
223,2.2306909761683342,0.0
224,2.2406940747161745,0.0
225,2.2506971732640144,0.0
226,2.2607002718118543,0.0
227,2.2707033703596946,0.0
228,2.280706468907535,0.0
229,2.290709567455375,0.0
230,2.3007126660032147,0.0
231,2.3107157645510545,0.0
232,2.3207188630988953,0.0
233,2.330721961646735,0.0
234,2.340725060194575,0.0
235,2.350728158742415,0.0
236,2.3607312572902552,0.0
237,2.3707343558380956,0.0
238,2.3807374543859354,0.0
239,2.3907405529337753,0.0
240,2.4007436514816156,0.0
241,2.4107467500294555,0.0
242,2.4207498485772954,0.0
243,2.4307529471251357,0.0
244,2.440756045672976,0.0
245,2.450759144220816,0.0
246,2.4607622427686557,0.0
247,2.4707653413164956,0.0
248,2.480768439864336,0.0
249,2.4907715384121762,0.0
250,2.500774636960016,0.0
251,2.510777735507856,0.0
252,2.5207808340556963,0.0
253,2.530783932603536,0.0
254,2.5407870311513765,0.0
255,2.5507901296992164,0.0
256,2.5607932282470567,0.0
257,2.5707963267948966,0.0
258,2.5807994253427364,0.0
259,2.5908025238905767,0.0
260,2.600805622438417,0.0
261,2.610808720986257,0.0
262,2.620811819534097,0.0
263,2.6308149180819367,0.0
264,2.640818016629777,0.0
265,2.6508211151776173,0.0
266,2.660824213725457,0.0
267,2.670827312273297,0.0
268,2.6808304108211374,0.0
269,2.6908335093689772,0.0
270,2.7008366079168176,0.0
271,2.7108397064646574,0.0
272,2.7208428050124978,0.0
273,2.7308459035603376,0.0
274,2.7408490021081775,0.0
275,2.7508521006560174,0.0
276,2.7608551992038577,0.0
277,2.770858297751698,0.0
278,2.780861396299538,0.0
279,2.7908644948473778,0.0
280,2.800867593395218,0.0
281,2.8108706919430584,0.0
282,2.8208737904908983,0.0
283,2.830876889038738,0.0
284,2.8408799875865784,0.0
285,2.8508830861344183,0.0
286,2.8608861846822586,0.0
287,2.8708892832300985,0.0
288,2.8808923817779384,0.0
289,2.8908954803257787,0.0
290,2.9008985788736186,0.0
291,2.9109016774214584,0.0
292,2.9209047759692988,0.0
293,2.930907874517139,0.0
294,2.940910973064979,0.0
295,2.950914071612819,0.0
296,2.960917170160659,0.0
297,2.9709202687084995,0.0
298,2.9809233672563393,0.0
299,2.990926465804179,0.0
300,3.0009295643520195,0.0
301,3.0109326628998594,0.0
302,3.0209357614476993,0.0
303,3.0309388599955396,0.0
304,3.0409419585433795,0.0
305,3.0509450570912198,0.0
306,3.0609481556390596,0.0
307,3.0709512541868995,0.0
308,3.08095435273474,0.0
309,3.09095745128258,0.0
310,3.10096054983042,0.0
311,3.11096364837826,0.0
312,3.1209667469261,0.0
313,3.13096984547394,0.0
314,3.1409729440217804,0.0
315,3.1509760425696203,0.0
316,3.16097914111746,0.0
317,3.1709822396653005,0.0
318,3.1809853382131403,0.0
319,3.19098843676098,0.0
320,3.2009915353088205,0.0
321,3.2109946338566604,0.0
322,3.220997732404501,0.0
323,3.231000830952341,0.0
324,3.241003929500181,0.0
325,3.251007028048021,0.0
326,3.261010126595861,0.0
327,3.271013225143701,0.0
328,3.281016323691541,0.0
329,3.291019422239381,0.0
330,3.301022520787221,0.0
331,3.311025619335061,0.0
332,3.321028717882901,0.0
333,3.331031816430742,0.0
334,3.341034914978582,0.0
335,3.3510380135264217,0.0
336,3.3610411120742616,0.0
337,3.371044210622102,0.0
338,3.381047309169942,0.0
339,3.3910504077177817,0.0
340,3.401053506265622,0.0
341,3.411056604813462,0.0
342,3.4210597033613017,0.0
343,3.4310628019091416,0.0
344,3.4410659004569824,0.0
345,3.4510689990048227,0.0
346,3.4610720975526625,0.0
347,3.4710751961005024,0.0
348,3.4810782946483423,0.0
349,3.4910813931961826,0.0
350,3.5010844917440225,0.0
351,3.5110875902918623,0.0
352,3.5210906888397027,0.0
353,3.5310937873875425,0.0
354,3.5410968859353824,0.0
355,3.551099984483223,0.0
356,3.561103083031063,0.0
357,3.5711061815789034,0.0
358,3.5811092801267432,0.0
359,3.591112378674583,0.0
360,3.601115477222423,0.0
361,3.6111185757702633,0.0
362,3.621121674318103,0.0
363,3.631124772865943,0.0
364,3.6411278714137834,0.0
365,3.6511309699616237,0.0
366,3.661134068509464,0.0
367,3.671137167057304,0.0
368,3.6811402656051437,0.0
369,3.691143364152984,0.0
370,3.701146462700824,0.0
371,3.711149561248664,0.0
372,3.7211526597965037,0.0
373,3.731155758344344,0.0
374,3.741158856892184,0.0
375,3.7511619554400237,0.0
376,3.7611650539878645,0.0
377,3.7711681525357044,0.0
378,3.7811712510835447,0.0
379,3.7911743496313846,0.0
380,3.8011774481792244,0.0
381,3.8111805467270647,0.0
382,3.8211836452749046,0.0
383,3.8311867438227445,0.0
384,3.8411898423705844,0.0
385,3.8511929409184247,0.0
386,3.8611960394662646,0.0
387,3.8711991380141053,0.0
388,3.881202236561945,0.0
389,3.891205335109785,0.0
390,3.9012084336576254,0.0
391,3.9112115322054652,0.0
392,3.921214630753305,0.0
393,3.9312177293011454,0.0
394,3.9412208278489853,0.0
395,3.951223926396825,0.0
396,3.961227024944665,0.0
397,3.9712301234925054,0.0
398,3.981233222040346,0.0
399,3.991236320588186,0.0
400,4.001239419136026,0.0
401,4.011242517683866,0.0
402,4.021245616231706,0.0
403,4.031248714779546,0.0
404,4.041251813327386,0.0
405,4.051254911875226,0.0
406,4.061258010423066,0.0
407,4.071261108970906,0.0
408,4.081264207518746,0.0
409,4.0912673060665865,0.0
410,4.101270404614427,0.0
411,4.111273503162266,0.0
412,4.121276601710107,0.0
413,4.131279700257947,0.0
414,4.141282798805786,0.0
415,4.151285897353627,0.0
416,4.161288995901467,0.0
417,4.171292094449306,0.0
418,4.181295192997147,0.0
419,4.191298291544987,0.0
420,4.201301390092827,0.0
421,4.211304488640668,0.0
422,4.221307587188507,0.0
423,4.231310685736347,0.0
424,4.241313784284188,0.0
425,4.251316882832027,0.0
426,4.2613199813798674,0.0
427,4.271323079927708,0.0
428,4.281326178475547,0.0
429,4.2913292770233875,0.0
430,4.301332375571227,0.0
431,4.311335474119068,0.0
432,4.3213385726669085,0.0
433,4.331341671214748,0.0
434,4.341344769762588,0.0
435,4.351347868310428,0.0
436,4.361350966858268,0.0
437,4.371354065406108,0.0
438,4.381357163953948,0.0
439,4.391360262501788,0.0
440,4.401363361049628,0.0
441,4.411366459597468,0.0
442,4.421369558145309,0.0
443,4.431372656693148,0.0
444,4.441375755240989,0.0
445,4.451378853788829,0.0
446,4.4613819523366685,0.0
447,4.471385050884509,0.0
448,4.481388149432349,0.0
449,4.4913912479801885,0.0
450,4.501394346528029,0.0
451,4.511397445075869,0.0
452,4.521400543623709,0.0
453,4.53140364217155,0.0
454,4.541406740719389,0.0
455,4.5514098392672295,0.0
456,4.56141293781507,0.0
457,4.571416036362909,0.0
458,4.58141913491075,0.0
459,4.59142223345859,0.0
460,4.601425332006429,0.0
461,4.61142843055427,0.0
462,4.621431529102109,0.0
463,4.63143462764995,0.0
464,4.641437726197791,0.0
465,4.65144082474563,0.0
466,4.66144392329347,0.0
467,4.67144702184131,0.0
468,4.68145012038915,0.0
469,4.69145321893699,0.0
470,4.70145631748483,0.0
471,4.71145941603267,0.0
472,4.7214625145805105,0.0
473,4.73146561312835,0.0
474,4.741468711676191,0.0
475,4.7514718102240305,0.0
476,4.761474908771871,0.0
477,4.771478007319711,0.0
478,4.781481105867551,0.0
479,4.791484204415391,0.0
480,4.801487302963231,0.0
481,4.811490401511071,0.0
482,4.821493500058911,0.0
483,4.831496598606751,0.0
484,4.841499697154591,0.0
485,4.851502795702432,0.0
486,4.861505894250271,0.0
487,4.871508992798112,0.0
488,4.881512091345952,0.0
489,4.891515189893791,0.0
490,4.901518288441632,0.0
491,4.911521386989471,0.0
492,4.9215244855373115,0.0
493,4.931527584085152,0.0
494,4.941530682632991,0.0
495,4.9515337811808315,0.0
496,4.961536879728672,0.0
497,4.971539978276512,0.0
498,4.9815430768243525,0.0
499,4.991546175372192,0.0
500,5.001549273920032,0.0
501,5.0115523724678726,0.0
502,5.021555471015712,0.0
503,5.031558569563552,0.0
504,5.041561668111393,0.0
505,5.051564766659232,0.0
506,5.061567865207072,0.0
507,5.071570963754913,0.0
508,5.081574062302753,0.0
509,5.091577160850593,0.0
510,5.101580259398433,0.0
511,5.111583357946273,0.0
512,5.121586456494113,0.0
513,5.131589555041953,0.0
514,5.141592653589793,0.0
515,5.1515957521376325,0.0
516,5.161598850685473,0.0
517,5.171601949233313,0.0
518,5.1816050477811535,0.0
519,5.191608146328994,0.0
520,5.201611244876834,0.0
521,5.211614343424674,0.0
522,5.221617441972514,0.0
523,5.231620540520353,0.0
524,5.241623639068194,0.0
525,5.251626737616034,0.0
526,5.261629836163873,0.0
527,5.271632934711714,0.0
528,5.281636033259554,0.0
529,5.291639131807394,0.0
530,5.301642230355235,0.0
531,5.311645328903074,0.0
532,5.321648427450914,0.0
533,5.331651525998755,0.0
534,5.341654624546594,0.0
535,5.351657723094434,0.0
536,5.361660821642275,0.0
537,5.371663920190114,0.0
538,5.3816670187379545,0.0
539,5.391670117285795,0.0
540,5.401673215833635,0.0
541,5.4116763143814754,0.0
542,5.421679412929315,0.0
543,5.431682511477155,0.0
544,5.4416856100249955,0.0
545,5.451688708572835,0.0
546,5.461691807120675,0.0
547,5.471694905668515,0.0
548,5.481698004216355,0.0
549,5.491701102764195,0.0
550,5.501704201312035,0.0
551,5.511707299859876,0.0
552,5.521710398407715,0.0
553,5.531713496955556,0.0
554,5.541716595503396,0.0
555,5.551719694051235,0.0
556,5.561722792599076,0.0
557,5.571725891146916,0.0
558,5.5817289896947555,0.0
559,5.591732088242596,0.0
560,5.601735186790436,0.0
561,5.611738285338276,0.0
562,5.621741383886117,0.0
563,5.631744482433956,0.0
564,5.6417475809817965,0.0
565,5.651750679529637,0.0
566,5.661753778077476,0.0
567,5.671756876625317,0.0
568,5.681759975173157,0.0
569,5.691763073720996,0.0
570,5.701766172268837,0.0
571,5.711769270816676,0.0
572,5.721772369364517,0.0
573,5.731775467912358,0.0
574,5.741778566460197,0.0
575,5.751781665008037,0.0
576,5.761784763555877,0.0
577,5.771787862103717,0.0
578,5.781790960651557,0.0
579,5.791794059199397,0.0
580,5.801797157747237,0.0
581,5.8118002562950775,0.0
582,5.821803354842917,0.0
583,5.831806453390758,0.0
584,5.8418095519385975,0.0
585,5.851812650486438,0.0
586,5.861815749034278,0.0
587,5.871818847582118,0.0
588,5.881821946129958,0.0
589,5.891825044677798,0.0
590,5.901828143225638,0.0
591,5.911831241773478,0.0
592,5.921834340321318,0.0
593,5.931837438869158,0.0
594,5.941840537416999,0.0
595,5.951843635964838,0.0
596,5.961846734512679,0.0
597,5.971849833060519,0.0
598,5.981852931608358,0.0
599,5.991856030156199,0.0
600,6.001859128704039,0.0
601,6.0118622272518785,0.0
602,6.021865325799719,0.0
603,6.031868424347558,0.0
604,6.0418715228953985,0.0
605,6.05187462144324,0.0
606,6.061877719991079,0.0
607,6.0718808185389195,0.0
608,6.081883917086759,0.0
609,6.091887015634599,0.0
610,6.1018901141824395,0.0
611,6.111893212730279,0.0
612,6.121896311278119,0.0
613,6.13189940982596,0.0
614,6.141902508373799,0.0
615,6.151905606921639,0.0
616,6.16190870546948,0.0
617,6.17191180401732,0.0
618,6.18191490256516,0.0
619,6.191918001113,0.0
620,6.20192109966084,0.0
621,6.21192419820868,0.0
622,6.22192729675652,0.0
623,6.23193039530436,0.0
624,6.2419334938522,0.0
625,6.25193659240004,0.0
626,6.26193969094788,0.0
627,6.2719427894957205,0.0
628,6.281945888043561,0.0
629,6.291948986591401,0.0
630,6.3019520851392405,0.0
631,6.311955183687081,0.0
632,6.32195828223492,0.0
633,6.331961380782761,0.0
634,6.341964479330601,0.0
635,6.35196757787844,0.0
636,6.361970676426281,0.0
637,6.371973774974121,0.0
638,6.38197687352196,0.0
639,6.391979972069801,0.0
640,6.401983070617641,0.0
641,6.4119861691654805,0.0
642,6.421989267713321,0.0
643,6.431992366261162,0.0
644,6.441995464809002,0.0
645,6.451998563356842,0.0
646,6.462001661904682,0.0
647,6.472004760452522,0.0
648,6.482007859000362,0.0
649,6.492010957548202,0.0
650,6.502014056096042,0.0
651,6.512017154643882,0.0
652,6.522020253191722,0.0
653,6.5320233517395625,0.0
654,6.542026450287402,0.0
655,6.552029548835242,0.0
656,6.562032647383082,0.0
657,6.572035745930922,0.0
658,6.582038844478762,0.0
659,6.592041943026602,0.0
660,6.602045041574442,0.0
661,6.612048140122282,0.0
662,6.622051238670122,0.0
663,6.632054337217962,0.0
664,6.642057435765802,0.0
665,6.652060534313644,0.0
666,6.662063632861484,0.0
667,6.672066731409323,0.0
668,6.682069829957164,0.0
669,6.692072928505003,0.0
670,6.702076027052843,0.0
671,6.712079125600684,0.0
672,6.722082224148523,0.0
673,6.7320853226963635,0.0
674,6.742088421244204,0.0
675,6.752091519792043,0.0
676,6.762094618339884,0.0
677,6.772097716887724,0.0
678,6.782100815435563,0.0
679,6.792103913983404,0.0
680,6.802107012531244,0.0
681,6.812110111079083,0.0
682,6.822113209626924,0.0
683,6.832116308174763,0.0
684,6.842119406722603,0.0
685,6.852122505270444,0.0
686,6.862125603818283,0.0
687,6.872128702366125,0.0
688,6.882131800913965,0.0
689,6.892134899461805,0.0
690,6.902137998009645,0.0
691,6.912141096557485,0.0
692,6.922144195105325,0.0
693,6.9321472936531645,0.0
694,6.942150392201005,0.0
695,6.952153490748845,0.0
696,6.962156589296685,0.0
697,6.972159687844525,0.0
698,6.982162786392365,0.0
699,6.992165884940205,0.0
700,7.002168983488045,0.0
701,7.012172082035885,0.0
702,7.022175180583725,0.0
703,7.032178279131565,0.0
704,7.042181377679405,0.0
705,7.052184476227245,0.0
706,7.062187574775085,0.0
707,7.0721906733229245,0.0
708,7.082193771870765,0.0
709,7.092196870418606,0.0
710,7.102199968966446,0.0
711,7.112203067514287,0.0
712,7.122206166062126,0.0
713,7.132209264609966,0.0
714,7.142212363157807,0.0
715,7.152215461705646,0.0
716,7.1622185602534865,0.0
717,7.172221658801326,0.0
718,7.182224757349166,0.0
719,7.1922278558970065,0.0
720,7.202230954444846,0.0
721,7.212234052992686,0.0
722,7.222237151540527,0.0
723,7.232240250088366,0.0
724,7.242243348636206,0.0
725,7.252246447184047,0.0
726,7.262249545731886,0.0
727,7.272252644279726,0.0
728,7.282255742827567,0.0
729,7.292258841375406,0.0
730,7.302261939923247,0.0
731,7.312265038471088,0.0
732,7.322268137018928,0.0
733,7.332271235566767,0.0
734,7.342274334114608,0.0
735,7.352277432662448,0.0
736,7.3622805312102875,0.0
737,7.372283629758128,0.0
738,7.382286728305968,0.0
739,7.3922898268538075,0.0
740,7.402292925401648,0.0
741,7.412296023949488,0.0
742,7.422299122497328,0.0
743,7.432302221045168,0.0
744,7.442305319593007,0.0
745,7.452308418140848,0.0
746,7.462311516688688,0.0
